id,score_date,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,region_emea,region_apac,region_latam,region_amer,customer_age_quarters,sales_assisted,legacy_flag,product_counts,billing_dunning_not_ok,crm_industry_current,crm_employee_range,crm_success_owner_change
JMAN_2474258,2023-02-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,5.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_2482475,2023-03-17,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,5.0,0.0,Technology,250 - 499,0.0
JMAN_11265556,2023-03-17,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,Technology,250 - 499,0.0
JMAN_2445549,2023-03-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,,50 - 99,0.0
JMAN_10468922,2023-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_12085671,2023-03-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_2449227,2023-03-31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Corporate Services,01-Sep,0.0
JMAN_2373631,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,Corporate Services,01-Sep,0.0
JMAN_9258120,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,3.0,0.0,Corporate Services,01-Sep,0.0
JMAN_2449672,2023-02-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,Corporate Services,01-Sep,0.0
JMAN_9051235,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,1.0,0.0,Healthcare,Oct-49,0.0
JMAN_2437713,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,4.0,0.0,Technology,Oct-49,0.0
JMAN_9030043,2023-02-10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,Technology,Oct-49,0.0
JMAN_18410392,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Technology,Oct-49,0.0
JMAN_2467010,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,Financial Services,01-Sep,0.0
JMAN_17630843,2023-03-31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_2448185,2023-01-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,4.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_18411228,2023-03-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Consumer Services,50 - 99,0.0
JMAN_9021651,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_9075122,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Corporate Services,Oct-49,0.0
JMAN_9026440,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_9014071,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,Technology,01-Sep,0.0
JMAN_9892189,2023-03-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,Technology,01-Sep,0.0
JMAN_10112853,2023-03-24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,Technology,01-Sep,0.0
JMAN_2468985,2023-03-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,6.0,0.0,,01-Sep,0.0
JMAN_18410793,2023-02-03,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,,01-Sep,0.0
JMAN_18070801,2023-02-03,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,,01-Sep,0.0
JMAN_2483316,2023-03-10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,,01-Sep,0.0
JMAN_18354320,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,,01-Sep,0.0
JMAN_18410832,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Government,01-Sep,0.0
JMAN_12382809,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,3.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_2467051,2023-03-10,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,Healthcare,250 - 499,0.0
JMAN_10442134,2023-03-24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,Non-Profits & Associations,5000+,0.0
JMAN_2434832,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Consumer Services,01-Sep,0.0
JMAN_2436260,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,4.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_9038496,2023-01-20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,Media & Entertainment,Oct-49,0.0
JMAN_9897409,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,Financial Services,Oct-49,0.0
JMAN_2469170,2023-01-13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,5.0,0.0,Government,Oct-49,0.0
JMAN_9746946,2023-02-03,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,3.0,0.0,Manufacturing & Resources,5000+,0.0
JMAN_2442325,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,1.0,Manufacturing & Resources,01-Sep,0.0
JMAN_2478786,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_18410835,2023-03-03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Consumer Services,50 - 99,0.0
JMAN_2476321,2023-01-06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,Transportation,50 - 99,0.0
JMAN_2479696,2023-01-20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,6.0,0.0,Corporate Services,100 - 249,0.0
JMAN_2480133,2023-02-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Corporate Services,100 - 249,0.0
JMAN_2467430,2023-02-17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Corporate Services,100 - 249,0.0
JMAN_14459683,2023-02-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,Corporate Services,100 - 249,0.0
JMAN_2396226,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_16222667,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,Corporate Services,Oct-49,0.0
JMAN_2375471,2023-02-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_12647035,2023-03-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,Technology,01-Sep,0.0
JMAN_2463960,2023-02-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_9023151,2023-02-03,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,Technology,500 - 999,0.0
JMAN_18170555,2023-01-20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,Education,01-Sep,0.0
JMAN_9006717,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,6.0,0.0,,01-Sep,0.0
JMAN_2478900,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_9014882,2023-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_9420806,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,3.0,0.0,Healthcare,01-Sep,0.0
JMAN_2374491,2023-03-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,6.0,0.0,Healthcare,01-Sep,0.0
JMAN_9005021,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,6.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_2476133,2023-03-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,1.0,0.0,Healthcare,Oct-49,0.0
JMAN_2453452,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Transportation,Oct-49,0.0
JMAN_9669396,2023-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,1.0,0.0,Technology,Oct-49,0.0
JMAN_9028695,2023-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Technology,Oct-49,0.0
JMAN_10179474,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,1.0,Technology,Oct-49,0.0
JMAN_1061593,2023-03-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,1.0,0.0,Technology,Oct-49,0.0
JMAN_11618371,2023-03-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,Media & Entertainment,100 - 249,0.0
JMAN_9026296,2023-03-10,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Media & Entertainment,5000+,0.0
JMAN_9327351,2023-03-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,3.0,0.0,Manufacturing & Resources,50 - 99,0.0
JMAN_9076870,2023-03-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,1.0,0.0,Manufacturing & Resources,50 - 99,0.0
JMAN_2469134,2023-01-13,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,5.0,0.0,Financial Services,01-Sep,0.0
JMAN_13010076,2023-03-24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,2.0,0.0,Transportation,500 - 999,0.0
JMAN_15044959,2023-01-06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,Energy & Utilities,100 - 249,0.0
JMAN_15702888,2023-02-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Corporate Services,100 - 249,0.0
JMAN_19047960,2023-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",01-Sep,0.0
JMAN_12085153,2023-01-27,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,Corporate Services,250 - 499,0.0
JMAN_2479438,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_2392015,2023-01-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Telecommunications,50 - 99,0.0
JMAN_2479861,2023-02-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,3.0,0.0,"Retail, Wholesale & Distribution",100 - 249,0.0
JMAN_9003121,2023-02-17,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,"Retail, Wholesale & Distribution",250 - 499,0.0
JMAN_2447679,2023-01-20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,,01-Sep,0.0
JMAN_2462242,2023-01-27,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_9014120,2023-02-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_2464018,2023-02-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,4.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_9019742,2023-01-06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,3.0,0.0,"Retail, Wholesale & Distribution",Oct-49,0.0
JMAN_9824831,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,3.0,0.0,Corporate Services,01-Sep,0.0
JMAN_9001870,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,Corporate Services,01-Sep,0.0
JMAN_9026942,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,6.0,0.0,Corporate Services,01-Sep,0.0
JMAN_2449227,2023-01-06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,Corporate Services,01-Sep,0.0
JMAN_16090733,2023-01-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,Media & Entertainment,Oct-49,0.0
JMAN_2473789,2023-01-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,3.0,0.0,Technology,Oct-49,0.0
JMAN_2472640,2023-03-31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Technology,Oct-49,0.0
JMAN_2479009,2023-02-24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,0.0,Transportation,1000 - 4999,0.0
JMAN_9022517,2023-03-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,3.0,0.0,Financial Services,01-Sep,0.0
JMAN_2460386,2023-02-03,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,5000+,0.0
JMAN_2460386,2023-03-31,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,5000+,0.0
JMAN_2481392,2023-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_10473228,2023-03-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,1.0,0.0,Healthcare,100 - 249,0.0
JMAN_11327980,2023-03-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,Corporate Services,100 - 249,0.0
JMAN_10190396,2023-01-13,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,Corporate Services,250 - 499,0.0
JMAN_9319018,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,3.0,0.0,Corporate Services,Oct-49,0.0
JMAN_9319018,2023-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,3.0,0.0,Corporate Services,Oct-49,0.0
JMAN_12624548,2023-01-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,Corporate Services,Oct-49,0.0
JMAN_9031290,2023-01-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,6.0,0.0,Technology,01-Sep,0.0
JMAN_18409532,2023-02-03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,Technology,01-Sep,0.0
JMAN_2473478,2023-03-03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Energy & Utilities,Oct-49,0.0
JMAN_9311958,2023-03-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,2.0,0.0,Corporate Services,50 - 99,0.0
JMAN_2461858,2023-03-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,6.0,0.0,Education,01-Sep,0.0
JMAN_2482605,2023-02-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,,Oct-49,0.0
JMAN_9021732,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,,Oct-49,0.0
JMAN_18127937,2023-01-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,,01-Sep,0.0
JMAN_9052714,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,4.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_9000609,2023-02-10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,4.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_2458306,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,1.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_12382809,2023-03-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,3.0,0.0,Manufacturing & Resources,Oct-49,0.0
JMAN_9471063,2023-01-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,1.0,0.0,Healthcare,01-Sep,0.0
JMAN_9026637,2023-01-20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,Corporate Services,01-Sep,0.0
JMAN_2441943,2023-01-13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,Technology,Oct-49,0.0
JMAN_9008366,2023-03-24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,Technology,Oct-49,0.0
JMAN_2432487,2023-01-27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,Technology,Oct-49,0.0
JMAN_9017780,2023-01-06,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,Government,Oct-49,0.0
JMAN_2481898,2023-02-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,50 - 99,0.0
JMAN_2460386,2023-02-17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,5000+,0.0
JMAN_2478786,2023-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_9206753,2023-01-20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,Financial Services,50 - 99,0.0
JMAN_9089265,2023-02-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,1.0,0.0,Corporate Services,100 - 249,0.0
JMAN_2435848,2023-03-03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,4.0,0.0,Education,100 - 249,0.0
JMAN_2448716,2023-01-06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,Technology,01-Sep,0.0
JMAN_2453205,2023-03-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,Technology,01-Sep,0.0
JMAN_9056184,2023-03-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Technology,01-Sep,0.0
JMAN_9021422,2023-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,Non-Profits & Associations,01-Sep,0.0
JMAN_9017463,2023-01-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,2.0,0.0,Corporate Services,50 - 99,0.0
JMAN_2453703,2023-02-10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,"Retail, Wholesale & Distribution",100 - 249,0.0
JMAN_2429072,2023-03-24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,2.0,0.0,"Retail, Wholesale & Distribution",100 - 249,0.0
JMAN_2412645,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,,01-Sep,0.0
JMAN_18409549,2023-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,,01-Sep,0.0
JMAN_2453701,2023-03-31,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Education,250 - 499,0.0
JMAN_9028641,2023-01-06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,2.0,1.0,Education,250 - 499,0.0
JMAN_2473215,2023-02-24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Consumer Services,01-Sep,0.0
JMAN_2471019,2023-02-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Consumer Services,01-Sep,0.0
JMAN_10575478,2023-03-24,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,5.0,0.0,Healthcare,500 - 999,0.0
JMAN_9160150,2023-02-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,6.0,0.0,Corporate Services,01-Sep,0.0
JMAN_10025258,2023-03-17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,Corporate Services,01-Sep,0.0
JMAN_2476991,2023-03-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,Corporate Services,01-Sep,0.0
JMAN_2454712,2023-01-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,Healthcare,Oct-49,0.0
JMAN_9182542,2023-02-17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,Consumer Services,Oct-49,0.0
JMAN_2304165,2023-02-03,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Financial Services,Oct-49,0.0
JMAN_9897184,2023-02-24,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,Technology,Oct-49,0.0
JMAN_2446236,2023-03-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,1.0,0.0,Technology,Oct-49,0.0
JMAN_2472640,2023-02-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,Technology,Oct-49,0.0
JMAN_15336980,2023-03-10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Manufacturing & Resources,250 - 499,0.0
JMAN_9008468,2023-01-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,01-Sep,0.0
JMAN_9965861,2023-03-03,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,Technology,1000 - 4999,0.0
JMAN_9387901,2023-01-20,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,5.0,0.0,Manufacturing & Resources,500 - 999,0.0
JMAN_11075462,2023-02-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,Travel & Hospitality,100 - 249,0.0
